Student_ID,Age,Math_Score,Science_Score,English_Score,Hours_Studied,Pass_Fail
STU3935,21,64,64,72,17.2,1
STU3936,19,52,35,56,5.8,0
STU3937,15,64,60,52,8.9,1
STU3938,21,68,78,78,20.6,1
STU3939,17,73,87,80,23.9,1
STU3940,16,75,76,74,19.0,1
STU3941,19,75,76,73,22.7,1
STU3942,20,50,53,53,2.6,1
STU3943,18,41,39,43,2.2,0
STU3944,17,54,67,57,12.9,1
STU3945,19,55,65,63,11.6,1
STU3946,15,81,95,73,24.9,1
STU3947,19,43,38,45,3.2,0
STU3948,16,53,53,53,6.3,1
STU3949,16,46,56,53,6.4,1
STU3950,21,68,56,56,11.9,1
STU3951,19,34,51,39,4.1,0
STU3952,15,47,42,56,7.5,0
STU3953,18,52,46,53,3.8,1
STU3954,21,62,74,81,18.2,1
STU3955,16,45,51,59,4.7,1
STU3956,18,96,81,73,24.5,1
STU3957,18,35,42,53,2.5,0
STU3958,20,75,73,66,15.9,1
STU3959,15,64,83,74,19.1,1
STU3960,16,47,51,55,7.7,1
STU3961,20,67,72,64,14.5,1
STU3962,15,81,85,75,21.3,1
STU3963,20,46,50,59,10.6,1
STU3964,16,86,88,81,23.1,1
STU3965,19,80,84,69,18.3,1
STU3966,19,50,58,63,9.2,1
STU3967,18,54,52,42,7.3,0
STU3968,19,60,61,62,12.2,1
STU3969,21,58,51,54,8.2,1
STU3970,18,73,77,76,22.5,1
STU3971,20,82,79,67,19.2,1
STU3972,16,51,53,63,10.7,1
STU3973,20,52,56,59,9.2,1
STU3974,18,74,83,81,19.8,1
STU3975,20,66,77,80,22.1,1
STU3976,20,49,64,50,12.4,1
STU3977,20,44,57,61,7.8,1
STU3978,15,47,54,46,9.0,0
STU3979,20,76,70,72,19.3,1
STU3980,15,55,65,63,11.5,1
STU3981,16,62,58,60,7.4,1
STU3982,20,65,57,55,13.8,1
STU3983,15,49,52,57,4.9,1
STU3984,17,51,59,48,4.1,1
STU3985,16,74,70,72,20.1,1
STU3986,18,74,74,66,17.1,1
STU3987,20,69,69,65,12.9,1
STU3988,19,87,82,77,21.9,1
STU3989,18,41,40,53,4.7,0
STU3990,15,75,84,72,19.4,1
STU3991,18,92,90,70,24.3,1
STU3992,15,68,80,68,16.5,1
STU3993,16,75,79,74,19.4,1
STU3994,15,37,58,46,5.4,0
STU3995,17,60,71,68,12.6,1
STU3996,15,100,74,78,21.1,1
STU3997,20,70,75,70,18.2,1
STU3998,21,82,74,68,18.2,1
STU3999,20,74,72,74,17.9,1
STU4000,17,42,44,48,3.4,0
STU4001,20,60,55,58,8.4,1
STU4002,19,51,54,56,10.1,1
STU4003,21,97,73,66,19.1,1
STU4004,20,82,87,69,19.5,1
STU4005,19,59,56,53,9.9,1
STU4006,19,56,59,60,6.6,1
STU4007,16,49,52,50,6.5,1
STU4008,21,61,66,61,14.0,1
STU4009,15,54,57,50,2.8,1
STU4010,19,67,68,67,17.9,1
STU4011,21,37,60,54,6.5,0
STU4012,20,70,76,77,19.6,1
STU4013,16,67,65,61,12.1,1
STU4014,20,61,66,50,10.9,1
STU4015,16,43,53,53,4.2,0
STU4016,15,62,56,58,9.4,1
STU4017,16,64,56,57,8.1,1
STU4018,18,85,74,64,16.1,1
STU4019,20,54,60,64,10.6,1
STU4020,17,90,81,66,20.4,1
STU4021,20,68,68,67,16.9,1
STU4022,17,83,74,71,21.1,1
STU4023,20,39,36,44,2.0,0
STU4024,17,55,67,68,15.0,1
STU4025,19,86,67,68,15.9,1
STU4026,20,46,58,56,8.6,1
STU4027,16,47,35,39,2.7,0
STU4028,16,50,48,58,10.1,1
STU4029,19,87,93,80,24.5,1
STU4030,20,78,84,88,24.3,1
STU4031,19,86,82,88,22.4,1
STU4032,19,75,79,73,17.4,1
STU4033,19,34,59,55,4.5,0
STU4034,18,81,74,75,20.2,1
STU4035,18,53,61,69,12.0,1
STU4036,16,74,82,78,24.5,1
STU4037,16,59,59,64,13.6,1
STU4038,19,79,83,71,21.1,1
STU4039,21,80,83,78,22.1,1
STU4040,21,50,54,60,7.4,1
STU4041,17,63,58,58,10.8,1
STU4042,19,48,43,59,4.8,1
STU4043,21,74,74,61,17.7,1
STU4044,20,46,40,45,3.0,0
STU4045,21,74,67,60,14.5,1
STU4046,21,53,74,51,13.1,1
STU4047,21,38,48,46,4.1,0
STU4048,17,39,49,55,2.8,0
STU4049,18,41,40,47,3.9,0
STU4050,21,88,77,74,23.8,1
STU4051,19,93,82,70,22.0,1
STU4052,19,38,38,41,2.2,0
STU4053,21,50,62,53,10.5,1
STU4054,21,76,73,72,16.8,1
STU4055,16,87,77,85,22.1,1
STU4056,19,68,71,65,18.6,1
STU4057,19,65,69,62,11.9,1
STU4058,15,65,76,64,15.1,1
STU4059,16,93,80,83,19.4,1
STU4060,21,42,58,38,3.0,0
STU4061,19,75,74,67,21.3,1
STU4062,15,83,73,64,15.6,1
STU4063,19,53,61,49,7.1,1
STU4064,19,90,89,88,24.6,1
STU4065,18,61,53,52,6.1,1
STU4066,15,88,91,76,22.2,1
STU4067,15,54,70,70,12.8,1
STU4068,16,69,64,56,16.0,1
STU4069,18,66,63,63,12.0,1
STU4070,21,73,71,80,17.5,1
STU4071,21,76,69,66,17.7,1
STU4072,21,63,81,70,19.1,1
STU4073,16,38,45,51,4.5,0
STU4074,18,48,36,45,2.4,0
STU4075,20,71,84,74,18.4,1
STU4076,20,79,77,78,16.7,1
STU4077,20,72,65,55,12.7,1
STU4078,15,84,80,80,23.3,1
STU4079,20,85,90,72,22.7,1
STU4080,18,54,63,55,9.9,1
STU4081,19,59,60,63,12.9,1
STU4082,21,94,79,75,24.8,1
STU4083,17,54,49,48,4.7,1
STU4084,19,59,51,52,6.3,1
STU4085,16,74,79,63,14.4,1
STU4086,16,41,56,52,3.3,0
STU4087,17,74,58,67,15.9,1
STU4088,15,54,58,61,7.9,1
STU4089,19,96,75,70,20.1,1
STU4090,15,72,79,65,15.7,1
STU4091,16,77,83,69,22.4,1
STU4092,16,56,62,54,8.8,1
STU4093,18,76,71,68,16.4,1
STU4094,19,28,51,64,7.9,0
STU4095,15,83,80,79,23.9,1
STU4096,15,85,81,73,23.4,1
STU4097,18,52,52,53,9.1,1
STU4098,21,95,83,83,25.0,1
STU4099,16,81,89,79,20.1,1
STU4100,21,78,81,76,24.0,1
STU4101,16,58,69,61,15.8,1
STU4102,17,83,89,84,24.7,1
STU4103,19,41,45,49,4.1,0
STU4104,18,81,73,72,19.4,1
STU4105,18,88,89,80,18.7,1
STU4106,19,75,84,82,23.4,1
STU4107,21,68,62,59,11.4,1
STU4108,18,61,69,52,13.0,1
STU4109,15,55,66,60,13.2,1
STU4110,18,73,85,70,21.7,1
STU4111,15,45,57,62,9.7,1
STU4112,17,90,95,75,24.8,1
STU4113,18,85,76,68,19.9,1
STU4114,21,73,82,72,17.1,1
STU4115,18,70,66,64,12.4,1
STU4116,21,44,45,45,6.2,0
STU4117,18,67,64,74,15.1,1
STU4118,17,84,89,72,23.0,1
STU4119,15,80,81,79,21.2,1
STU4120,21,86,86,88,24.2,1
STU4121,18,72,71,76,19.3,1
STU4122,16,85,85,73,23.8,1
STU4123,21,59,74,67,13.3,1
STU4124,20,75,77,71,19.1,1
STU4125,17,86,91,77,21.4,1
STU4126,15,72,84,78,19.8,1
STU4127,17,86,87,80,22.2,1
STU4128,19,83,82,79,21.9,1
STU4129,19,51,50,62,6.3,1
STU4130,20,81,88,86,23.1,1
STU4131,21,48,46,47,2.7,0
STU4132,16,45,48,60,6.6,1
STU4133,18,60,77,70,19.1,1
STU4134,15,79,69,70,18.3,1
STU4135,21,71,61,65,14.3,1
STU4136,18,65,60,68,12.9,1
STU4137,17,60,57,64,7.8,1
STU4138,16,75,83,68,21.7,1
STU4139,19,61,63,70,12.8,1
STU4140,15,88,93,71,23.7,1
STU4141,17,61,53,64,10.4,1
STU4142,18,85,93,83,23.5,1
STU4143,21,61,53,60,11.3,1
STU4144,19,68,77,70,17.7,1
STU4145,18,57,46,56,6.9,1
STU4146,19,37,46,62,3.3,0
STU4147,17,61,58,61,7.7,1
STU4148,17,100,100,81,24.9,1
STU4149,15,86,86,69,21.4,1
STU4150,16,99,83,76,21.2,1
STU4151,16,51,51,54,2.5,1
STU4152,15,94,75,75,24.5,1
STU4153,15,57,47,57,4.7,1
STU4154,15,43,57,64,8.7,1
STU4155,18,67,91,78,23.5,1
STU4156,16,78,83,81,23.1,1
STU4157,20,56,65,57,9.5,1
STU4158,16,86,74,72,19.6,1
STU4159,17,57,60,62,10.4,1
STU4160,17,61,83,64,15.6,1
STU4161,20,60,56,68,13.5,1
STU4162,17,66,71,60,15.5,1
STU4163,15,47,63,49,7.5,1
STU4164,19,78,81,72,18.0,1
STU4165,16,66,68,62,12.3,1
STU4166,17,63,71,66,15.2,1
STU4167,17,81,78,68,18.9,1
STU4168,17,54,72,66,15.8,1
STU4169,20,73,73,82,21.4,1
STU4170,18,40,47,46,4.7,0
STU4171,18,41,55,55,8.1,1
STU4172,15,90,86,76,23.7,1
STU4173,17,59,57,63,10.1,1
STU4174,21,77,85,75,19.6,1
STU4175,21,67,70,70,19.1,1
STU4176,18,71,72,62,14.9,1
STU4177,18,92,85,80,22.4,1
STU4178,19,90,80,80,24.6,1
STU4179,15,49,43,57,4.5,0
STU4180,20,51,54,49,7.0,1
STU4181,18,54,62,71,13.9,1
STU4182,15,75,72,59,19.3,1
STU4183,16,77,78,60,19.0,1
STU4184,18,44,55,49,8.7,0
STU4185,19,51,52,52,6.5,1
STU4186,21,73,73,72,17.0,1
STU4187,19,45,37,41,5.9,0
STU4188,19,59,71,68,18.2,1
STU4189,19,61,57,62,8.4,1
STU4190,18,47,64,61,11.6,1
STU4191,15,44,54,47,7.2,0
STU4192,18,97,88,72,23.2,1
STU4193,17,72,72,71,17.5,1
STU4194,17,61,54,60,9.8,1
STU4195,17,77,80,74,23.6,1
STU4196,17,60,50,48,6.1,1
STU4197,15,40,56,60,7.7,1
STU4198,21,54,59,53,9.8,1
STU4199,16,99,83,83,23.0,1
STU4200,16,48,62,49,6.3,1
STU4201,15,48,36,44,2.0,0
STU4202,21,78,78,69,17.0,1
STU4203,21,48,49,39,5.1,0
STU4204,20,74,63,62,13.1,1
STU4205,21,44,39,47,5.5,0
STU4206,17,82,89,77,25.0,1
STU4207,18,48,58,55,11.8,1
STU4208,17,52,55,61,9.8,1
STU4209,18,61,86,64,19.2,1
STU4210,21,69,53,60,10.8,1
STU4211,20,82,85,69,23.1,1
STU4212,18,72,64,69,15.4,1
STU4213,19,83,83,78,20.0,1
STU4214,17,58,61,57,14.5,1
STU4215,20,47,58,52,7.7,1
STU4216,21,44,42,50,3.2,0
STU4217,18,47,38,50,2.2,0
STU4218,20,77,83,82,21.2,1
STU4219,17,51,59,61,10.8,1
STU4220,20,56,58,57,7.4,1
STU4221,16,63,83,72,18.5,1
STU4222,19,71,70,74,18.4,1
STU4223,21,41,70,58,10.2,1
STU4224,18,83,78,78,21.6,1
STU4225,19,75,65,68,17.2,1
STU4226,20,36,46,47,3.6,0
STU4227,20,64,60,60,11.3,1
STU4228,17,71,73,61,17.4,1
STU4229,18,80,70,75,16.9,1
STU4230,20,57,67,53,9.3,1
STU4231,21,79,76,81,22.7,1
STU4232,20,86,80,67,17.2,1
STU4233,17,44,55,52,4.4,1
STU4234,19,49,49,48,4.8,0
STU4235,17,60,54,61,10.9,1
STU4236,18,82,80,72,22.5,1
STU4237,20,43,46,49,2.9,0
STU4238,20,75,72,70,18.6,1
STU4239,16,63,69,63,15.8,1
STU4240,16,70,58,59,11.3,1
STU4241,16,74,77,67,20.4,1
STU4242,15,80,92,68,20.2,1
STU4243,20,38,52,55,3.3,0
STU4244,18,51,54,57,8.9,1
STU4245,15,74,83,69,17.9,1
STU4246,17,69,72,63,13.9,1
STU4247,18,50,53,47,6.3,1
STU4248,18,96,83,82,24.5,1
STU4249,19,58,71,67,16.8,1
STU4250,17,54,56,57,8.4,1
STU4251,18,66,80,63,16.1,1
STU4252,17,45,54,51,6.8,1
STU4253,21,48,63,57,6.3,1
STU4254,20,44,49,57,5.7,1
STU4255,17,84,73,69,20.2,1
STU4256,21,41,42,54,3.9,0
STU4257,20,45,49,53,3.1,0
STU4258,15,46,41,45,3.2,0
STU4259,21,71,69,63,19.0,1
STU4260,19,39,65,57,9.8,0
STU4261,16,72,76,76,17.5,1
STU4262,18,64,71,63,16.9,1
STU4263,20,81,80,69,20.5,1
STU4264,19,56,56,55,8.2,1
STU4265,15,75,70,74,21.1,1
STU4266,17,73,63,64,12.0,1
STU4267,20,59,68,56,14.5,1
STU4268,17,84,86,83,23.8,1
STU4269,21,33,43,45,5.4,0
STU4270,21,55,57,42,5.9,1
STU4271,20,63,83,67,23.2,1
STU4272,15,80,86,79,24.9,1
STU4273,17,83,81,76,19.8,1
STU4274,19,64,57,57,13.4,1
STU4275,21,94,72,78,17.8,1
STU4276,21,73,65,65,15.8,1
STU4277,20,76,88,78,20.6,1
STU4278,17,64,78,79,18.1,1
STU4279,18,78,75,57,16.9,1
STU4280,15,55,63,58,8.3,1
STU4281,19,70,62,67,15.8,1
STU4282,15,69,71,77,17.0,1
STU4283,18,65,70,59,13.0,1
STU4284,18,34,60,56,10.7,0
STU4285,15,79,74,68,16.1,1
STU4286,16,94,85,72,20.8,1
STU4287,18,52,42,54,6.8,0
STU4288,20,37,67,51,7.3,0
STU4289,18,79,95,80,22.3,1
STU4290,15,92,90,79,24.8,1
STU4291,21,94,82,81,22.1,1
STU4292,18,83,73,71,19.1,1
STU4293,15,43,33,53,4.0,0
STU4294,19,86,78,77,22.4,1
STU4295,15,73,80,69,17.6,1
STU4296,21,73,67,64,16.5,1
STU4297,16,73,68,68,18.7,1
STU4298,15,36,40,55,2.3,0
STU4299,17,57,44,58,5.1,1
STU4300,21,88,86,72,24.9,1
STU4301,21,72,69,66,15.8,1
STU4302,15,49,48,55,7.0,1
STU4303,19,49,48,54,7.1,1
STU4304,17,40,49,54,4.7,0
STU4305,20,84,69,76,20.2,1
STU4306,19,84,77,68,17.1,1
STU4307,17,65,65,65,16.3,1
STU4308,16,79,79,65,19.6,1
STU4309,19,53,56,60,9.2,1
STU4310,19,60,67,66,17.1,1
STU4311,16,81,82,70,17.5,1
STU4312,18,74,85,69,18.1,1
STU4313,20,28,46,51,2.2,0
STU4314,15,71,70,69,17.8,1
STU4315,17,80,89,86,23.9,1
STU4316,20,53,47,59,8.0,1
STU4317,16,66,60,62,9.5,1
STU4318,16,52,68,46,9.1,1
STU4319,20,27,46,48,3.4,0
STU4320,20,65,63,67,13.5,1
STU4321,20,40,38,56,6.4,0
STU4322,21,44,57,58,4.9,1
STU4323,16,83,72,61,18.8,1
STU4324,16,42,64,52,6.7,1
STU4325,16,79,80,73,19.0,1
STU4326,20,89,95,77,21.9,1
STU4327,17,63,82,75,19.8,1
STU4328,20,50,36,49,5.3,0
STU4329,21,88,89,80,24.9,1
STU4330,19,75,63,65,15.4,1
STU4331,17,73,70,64,13.8,1
STU4332,21,53,67,78,13.4,1
STU4333,21,57,67,58,12.4,1
STU4334,20,74,75,71,18.1,1
STU4335,18,44,53,57,8.5,1
STU4336,17,64,73,69,14.6,1
STU4337,21,84,76,75,24.9,1
STU4338,21,63,54,53,10.3,1
STU4339,19,87,79,80,21.2,1
STU4340,21,44,56,47,4.4,0
STU4341,20,85,84,79,21.0,1
STU4342,17,85,81,77,23.6,1
STU4343,19,52,59,61,11.5,1
STU4344,18,81,87,70,18.7,1
STU4345,16,32,54,53,5.1,0
STU4346,21,65,68,67,17.3,1
STU4347,15,44,61,53,5.8,1
STU4348,15,69,62,56,13.0,1
STU4349,18,68,67,57,13.3,1
STU4350,18,61,52,51,6.5,1
STU4351,16,33,46,45,3.8,0
STU4352,20,59,73,63,16.4,1
STU4353,17,84,84,70,22.8,1
STU4354,15,74,72,65,17.3,1
STU4355,21,84,88,67,22.8,1
STU4356,20,81,75,76,23.0,1
STU4357,19,70,75,66,17.1,1
STU4358,19,95,90,86,24.9,1
STU4359,18,80,94,71,23.8,1
STU4360,15,81,80,79,22.4,1
STU4361,16,75,85,73,23.5,1
STU4362,18,59,58,56,9.5,1
STU4363,21,80,82,75,22.9,1
STU4364,19,56,57,63,11.9,1
STU4365,17,92,83,78,23.0,1
STU4366,19,93,91,84,22.8,1
STU4367,20,61,71,60,11.6,1
STU4368,21,37,45,56,4.0,0
STU4369,15,69,64,61,13.6,1
STU4370,15,33,50,53,3.7,0
STU4371,16,82,94,73,23.3,1
STU4372,21,64,69,53,13.7,1
STU4373,16,83,86,82,24.7,1
STU4374,15,51,57,64,10.5,1
STU4375,18,70,66,71,20.7,1
STU4376,16,61,70,64,15.5,1
STU4377,18,69,79,69,20.8,1
STU4378,16,64,54,56,7.7,1
STU4379,20,78,71,63,16.6,1
STU4380,17,96,95,73,22.5,1
STU4381,19,56,72,59,12.1,1
STU4382,18,77,56,65,13.6,1
STU4383,16,68,52,50,11.6,1
STU4384,19,91,72,68,22.0,1
STU4385,21,50,51,47,4.8,0
STU4386,21,54,61,55,10.1,1
STU4387,21,59,50,54,7.3,1
STU4388,20,92,82,77,23.8,1
STU4389,17,60,57,66,13.1,1
STU4390,20,45,47,52,5.2,0
STU4391,19,71,72,65,16.3,1
STU4392,16,37,48,53,2.1,0
STU4393,20,52,51,58,7.3,1
STU4394,18,80,68,70,21.8,1
STU4395,16,48,52,44,4.0,0
STU4396,19,62,62,62,14.2,1
STU4397,15,52,58,50,9.9,1
STU4398,16,61,57,53,9.3,1
STU4399,17,81,88,89,24.3,1
STU4400,19,67,61,54,10.2,1
STU4401,15,79,81,66,17.9,1
STU4402,19,53,52,65,9.0,1
STU4403,19,47,62,57,8.5,1
STU4404,18,77,77,69,15.0,1
STU4405,20,78,66,73,12.4,1
STU4406,20,73,80,68,20.3,1
STU4407,18,59,61,55,7.0,1
STU4408,20,40,58,51,5.0,0
STU4409,21,69,86,67,15.7,1
STU4410,17,45,60,52,3.1,1
STU4411,15,42,53,51,5.2,0
STU4412,16,44,61,57,7.4,1
STU4413,17,56,52,64,9.9,1
STU4414,17,58,67,70,14.8,1
STU4415,16,87,80,84,20.4,1
STU4416,15,52,63,57,10.0,1
STU4417,17,80,88,81,20.7,1
STU4418,19,85,89,68,21.9,1
STU4419,17,57,54,60,9.2,1
STU4420,20,66,55,51,6.3,1
STU4421,18,47,40,60,7.8,0
STU4422,21,67,61,59,11.6,1
STU4423,17,47,51,51,5.6,0
STU4424,20,48,73,65,13.1,1
STU4425,16,61,64,56,9.9,1
STU4426,18,50,47,50,5.8,0
STU4427,17,72,84,78,20.9,1
STU4428,21,70,81,71,19.7,1
STU4429,17,100,86,76,24.4,1
STU4430,17,84,70,75,18.2,1
STU4431,16,74,79,71,18.2,1
STU4432,19,40,32,60,5.7,0
STU4433,16,53,62,60,12.4,1
STU4434,19,86,81,70,21.5,1
STU4435,17,89,73,73,22.5,1
STU4436,16,73,72,57,14.8,1
STU4437,19,92,88,84,23.5,1
STU4438,16,52,58,53,9.1,1
STU4439,16,75,83,77,22.2,1
STU4440,18,76,82,70,20.2,1
STU4441,18,61,57,57,7.6,1
STU4442,17,93,75,81,22.1,1
STU4443,20,74,71,72,19.1,1
STU4444,18,88,93,85,23.7,1
STU4445,19,58,63,46,10.3,1
STU4446,19,65,54,47,7.2,1
STU4447,16,52,64,54,8.2,1
STU4448,16,78,63,61,16.5,1
STU4449,17,40,55,55,5.5,1
STU4450,15,44,52,58,8.7,1
STU4451,16,28,55,53,2.8,0
STU4452,17,62,51,66,11.2,1
STU4453,17,76,78,75,21.4,1
STU4454,15,51,60,53,10.6,1
STU4455,20,48,36,49,3.3,0
STU4456,15,89,82,76,21.4,1
STU4457,17,72,75,64,16.4,1
STU4458,15,62,49,60,10.6,1
STU4459,20,70,72,70,19.3,1
STU4460,20,57,56,59,8.7,1
STU4461,18,56,70,56,13.6,1
STU4462,16,51,56,59,9.4,1
STU4463,18,81,75,72,17.8,1
STU4464,19,45,52,56,8.5,1
STU4465,17,60,67,59,11.5,1
STU4466,15,79,72,75,18.9,1
STU4467,19,31,52,56,7.3,0
STU4468,20,55,57,42,5.2,1
STU4469,15,55,58,68,10.4,1
STU4470,18,39,53,59,3.1,0
STU4471,20,70,72,69,17.1,1
STU4472,15,50,43,49,4.3,0
STU4473,15,66,68,66,15.4,1
STU4474,21,42,56,54,4.2,1
STU4475,17,72,70,68,18.2,1
STU4476,17,85,93,77,21.8,1
STU4477,17,69,63,59,14.1,1
STU4478,16,76,72,66,16.2,1
STU4479,15,52,51,46,5.8,0
STU4480,19,52,49,52,9.1,1
STU4481,17,71,70,69,18.6,1
STU4482,16,73,79,67,20.1,1
STU4483,16,45,54,53,8.2,1
STU4484,21,57,60,62,14.1,1
STU4485,17,82,75,73,20.4,1
STU4486,19,61,57,63,8.1,1
STU4487,19,65,72,65,18.5,1
STU4488,16,65,82,69,16.4,1
STU4489,19,69,60,62,15.7,1
STU4490,19,77,78,59,16.2,1
STU4491,15,67,68,53,12.7,1
STU4492,16,42,36,44,3.1,0
STU4493,17,79,91,75,22.8,1
STU4494,16,90,67,75,19.1,1
STU4495,20,49,41,57,2.6,0
STU4496,21,59,52,50,5.4,1
STU4497,21,77,80,70,19.8,1
STU4498,18,61,52,46,5.8,1
STU4499,15,58,54,53,8.1,1
STU4500,20,72,78,69,19.3,1
STU4501,17,61,60,61,11.0,1
STU4502,20,80,89,79,23.3,1
STU4503,21,90,78,73,22.6,1
STU4504,19,73,68,62,12.8,1
STU4505,17,68,71,72,18.6,1
STU4506,15,83,71,79,19.8,1
STU4507,15,85,85,82,22.1,1
STU4508,15,81,69,73,21.7,1
STU4509,16,36,44,44,4.0,0
STU4510,17,88,78,77,23.0,1
STU4511,17,90,85,75,24.6,1
STU4512,16,61,65,58,12.8,1
STU4513,20,91,92,84,23.3,1
STU4514,20,57,73,79,20.4,1
STU4515,17,76,64,57,11.6,1
STU4516,20,86,75,72,19.5,1
STU4517,15,83,82,69,20.9,1
STU4518,16,49,55,63,8.5,1
STU4519,15,82,71,68,18.3,1
STU4520,16,67,66,71,18.6,1
STU4521,18,40,46,60,5.3,0
STU4522,20,56,68,59,13.7,1
STU4523,21,79,80,61,19.0,1
STU4524,16,67,67,75,11.7,1
STU4525,15,61,61,46,7.1,1
STU4526,18,64,64,60,13.2,1
STU4527,18,56,61,54,10.7,1
STU4528,21,58,76,63,18.0,1
STU4529,16,66,72,60,15.2,1
STU4530,15,43,45,53,6.7,0
STU4531,16,78,76,74,20.4,1
STU4532,21,61,63,60,8.8,1
STU4533,16,61,64,65,12.4,1
STU4534,16,59,69,55,9.9,1
STU4535,18,55,59,70,12.6,1
STU4536,21,83,70,72,18.5,1
STU4537,20,58,77,73,18.1,1
STU4538,19,64,59,66,10.4,1
STU4539,15,80,85,76,22.5,1
STU4540,17,87,89,73,22.8,1
STU4541,15,81,75,71,21.1,1
STU4542,20,71,69,59,13.2,1
STU4543,21,43,59,55,6.1,1
STU4544,16,83,83,66,19.5,1
STU4545,15,70,62,63,11.7,1
STU4546,17,56,66,56,10.4,1
STU4547,18,54,60,57,7.8,1
STU4548,15,52,49,54,7.0,1
STU4549,19,61,48,67,11.3,1
STU4550,20,87,91,77,22.5,1
STU4551,19,77,75,80,19.3,1
STU4552,15,56,62,54,10.0,1
STU4553,19,75,75,65,18.8,1
STU4554,15,83,82,64,19.3,1
STU4555,15,55,60,60,11.7,1
STU4556,17,60,55,64,13.3,1
STU4557,15,83,83,70,20.4,1
STU4558,20,44,53,64,12.2,1
STU4559,16,83,76,78,21.2,1
STU4560,19,71,66,80,17.3,1
STU4561,15,70,74,67,17.1,1
STU4562,20,84,79,73,23.6,1
STU4563,19,63,76,66,13.9,1
STU4564,15,81,81,80,21.1,1
STU4565,16,78,71,61,18.3,1
STU4566,15,95,71,73,20.7,1
STU4567,21,53,44,54,3.5,1
STU4568,19,69,64,69,15.9,1
STU4569,17,67,70,69,15.5,1
STU4570,17,66,67,64,12.1,1
STU4571,19,79,76,70,17.1,1
STU4572,17,61,72,72,15.3,1
STU4573,21,78,82,76,20.6,1
STU4574,17,76,80,68,16.4,1
STU4575,16,75,79,64,15.0,1
STU4576,15,65,68,68,15.3,1
STU4577,20,71,75,66,14.2,1
STU4578,21,73,63,60,13.0,1
STU4579,18,57,48,52,10.3,1
STU4580,21,66,57,46,9.5,1
STU4581,16,62,72,70,15.8,1
STU4582,18,88,75,83,22.6,1
STU4583,15,37,51,45,3.3,0
STU4584,19,89,83,70,22.6,1
STU4585,19,88,81,69,20.1,1
STU4586,21,81,60,73,18.3,1
STU4587,19,78,70,65,16.6,1
STU4588,15,43,63,61,10.1,1
STU4589,15,53,50,55,4.4,1
STU4590,18,77,74,70,16.3,1
STU4591,19,72,83,60,18.3,1
STU4592,19,78,85,82,23.6,1
STU4593,15,66,71,66,14.1,1
STU4594,21,59,60,58,10.8,1
STU4595,17,35,47,56,4.7,0
STU4596,18,82,66,60,13.3,1
STU4597,15,73,58,47,10.2,1
STU4598,18,67,77,64,17.2,1
STU4599,19,81,76,72,21.4,1
STU4600,17,71,84,88,19.6,1
STU4601,17,40,61,50,5.2,1
STU4602,15,76,80,71,20.8,1
STU4603,20,51,50,57,11.7,1
STU4604,20,47,52,52,3.4,1
STU4605,16,75,84,69,17.8,1
STU4606,17,85,81,81,21.9,1
STU4607,17,89,94,78,24.9,1
STU4608,20,69,64,63,13.8,1
STU4609,16,86,93,77,23.9,1
STU4610,21,37,44,45,6.4,0
STU4611,20,97,80,70,24.1,1
STU4612,19,55,68,54,10.3,1
STU4613,18,50,44,53,7.2,0
STU4614,21,81,73,84,20.2,1
STU4615,15,57,72,59,14.1,1
STU4616,17,55,61,68,12.1,1
STU4617,18,68,59,60,12.7,1
STU4618,18,35,50,50,5.6,0
STU4619,19,81,82,76,21.0,1
STU4620,20,36,55,47,2.8,0
STU4621,15,47,62,50,8.7,1
STU4622,15,74,88,82,19.6,1
STU4623,16,89,84,74,21.9,1
STU4624,17,60,50,47,6.6,1
STU4625,18,72,66,56,14.6,1
STU4626,16,92,76,82,22.6,1
STU4627,17,31,61,48,2.6,0
STU4628,19,63,50,62,9.8,1
STU4629,20,94,70,78,20.6,1
STU4630,20,77,94,83,22.7,1
STU4631,15,78,86,81,24.4,1
STU4632,19,49,48,49,3.5,0
STU4633,21,47,57,51,5.5,1
STU4634,19,50,70,66,15.4,1
STU4635,15,75,62,62,14.0,1
STU4636,20,33,56,47,3.1,0
STU4637,17,39,48,53,4.7,0
STU4638,17,53,50,53,7.9,1
STU4639,19,84,78,75,17.8,1
STU4640,18,53,64,53,10.7,1
STU4641,19,37,43,51,2.0,0
STU4642,19,75,68,72,17.6,1
STU4643,15,50,49,51,5.1,1
STU4644,19,73,83,78,23.5,1
STU4645,16,54,51,60,8.0,1
STU4646,21,84,78,72,22.2,1
STU4647,20,65,75,62,18.1,1
STU4648,15,28,47,50,4.1,0
STU4649,20,70,64,54,13.3,1
STU4650,18,85,85,85,24.5,1
STU4651,17,36,34,50,2.5,0
STU4652,15,69,54,70,13.9,1
STU4653,19,71,70,77,16.7,1
STU4654,15,59,59,60,10.9,1
STU4655,19,71,79,74,23.1,1
STU4656,16,77,74,71,14.6,1
STU4657,20,50,40,56,5.8,0
STU4658,17,70,75,74,22.1,1
STU4659,18,47,46,53,2.5,0
STU4660,15,57,60,51,8.2,1
STU4661,21,80,94,74,24.9,1
STU4662,20,53,47,49,5.7,0
STU4663,19,78,83,66,18.4,1
STU4664,20,78,83,80,21.0,1
STU4665,19,65,79,61,18.2,1
STU4666,19,37,45,45,3.3,0
STU4667,21,67,74,63,16.6,1
STU4668,15,50,68,56,8.8,1
